NO_UF,SG_UF,CO_UF,nome_municipio,id_municipio,nome_mesorregiao,id_mesorregiao,nome_escola,id_escola,dependencia,localizacao,funcionamento,sede,alocacao,ocupacao,endereco,telefone
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,CMEI VOVO AMARA,27052320,3,1,1,,1,2,"RUA PROJETADA, , PROXIMO AO PSF, PEROBA, 57955000",32962270
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEB MARIA LUCIA LUCENA ACIOLY DA SILVA,27218996,3,2,1,,1,1,"ASSENTAMENTO AQUIDABAM, 0, , , 57955000",32962577
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,CRECHE NOSSA SENHORA DE FATIMA,27220940,3,1,1,,1,2,"SITIO CAMACHO, , , CAMACHO, 57955000",991189546
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,CRECHE TIARAJU NUNES,27224635,3,2,1,,1,1,"ASSENTAMENTO LEMOS, 0, , , 57955000",988247164
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,CRECHE MUNICIPAL EMILIA,27224643,3,2,1,,1,1,"FAZENDA CACHOEIRA I, 0, , , 57955000",32962577
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PEDRO COELHO CHAVES,27225437,3,2,2,,,,"ASSENTAMENTO SAO PEDRO, , , , 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEF DJALMA ACIOLI LINDOSO,27225445,3,2,1,,1,1,"ASSENTAMENTO AGUA FRIA, 0, , , 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEF JOSE RIBEIRO DE VASCONCELOS,27225453,3,2,1,,1,1,"ASSENTAMENTO JAVARI, , , ZONA RURAL, 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEF JOSE CASSIANO FERREIRA,27225607,3,2,1,,1,1,"ASSENTAMENTO ESPIRITO SANTO, 0, , , 57955000",32962577
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL CASSIANO FRANCISCO DO REGO,27225771,3,2,2,,,,"SITIO HORTA, , , , 57955000",
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEF PROFESSORA YONE SILVIA HENZEL,27225780,3,2,1,,1,1,"ASSENTAMENTO COSTA DOURADA, 0, ESCOLA, ZONA RURAL, 57955000",991603941
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DR JOAO DE MELO REGIS FILHO,27226093,3,2,2,,,,"ASSENTAMENTO MANGEBURA, , , , 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEF JULITA DIAS VIANA,27226107,3,2,1,,1,1,"AASENTAMENTO PAU AMARELO, 0, , , 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE BANDEIRA DE MELO FILHO,27226387,3,2,2,,,,"ASSENTAMENTO MELLOS, 0, , , 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,CRECHECMEI MARIA DO CARMO COELHO,27227065,3,1,1,,1,2,"RUA FLORIANO QUEIROZ COUTINHO, 0, , BARRA GRANDE, 57955000",32962190
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEF PROF MAURICIO RIBEIRO DE ALBUQUERQUE,27235203,3,2,1,,1,1,"ASSENTAMENTO CHA DA EVA, 0, , , 57955000",32962585
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,EMEB AMARO FERRAZ DE MACEDO,27288005,3,2,1,,1,1,"ASSENTAMENTO BUENOS AYRES, 0, , , 57955000",32961184
Alagoas,AL,27,Maragogi,2704500,Leste Alagoano,3,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE CLEMENTINO BEZERRA DE MELO,27346013,3,2,2,,,,"ASSENTAMENTO SANTA RITA, SN, , ZONA RURAL, 57955000",32961184
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA FRANCISCO LUIZ DA PAIXAO,27005062,3,2,2,,,,"SITIO SAO LUIZ, , , , 57520000",982086284
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA SAGRADA FAMILIA,27005070,3,1,1,,1,1,"RUA ELESBAO BARBOSA DE CARVALHO, 97, , CENTRO, 57520000",981117216
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ELESBAO BARBOSA DE CARVALHO,27005127,3,2,1,,1,1,"POVOADO SAO CRISTOVAO, , , ZONA RURAL, 57520000",981408393
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO LEMOS RIBEIRO,27005143,3,2,1,,1,1,"POVOADO SAO CRISTOVAO, , ZONA RURAL, ZONA RURAL, 57520000",981589106
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOSE RODRIGUES LIMEIRA,27005186,3,1,1,,1,1,"RUA VEREADOR JOSE PEREIRA, S/N, , CENTRO, 57520000",981284472
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL SERAFIM BARBOSA,27005194,3,2,1,,1,1,"POVOADO CEDRO, , , ZONA RURAL, 57520000",981308451
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA ESTADUAL PROFESSOR ATANAGILDO BRANDAO,27005224,2,1,1,,1,1,"RUA SAGRADA FAMILIA, 53, , CENTRO, 57520000",981070995
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAQUIM MARQUES,27005305,3,2,1,,1,1,"SITIO ALEXANDRE GOMES, 0, , ZONA RURAL, 57520000",981218941
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL HERCULINO VIEIRA DE CARVALHO,27215580,3,1,2,,,,"RUA SAGRADA FAMILIA, SN, , CENTRO, 57520000",981157979
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL CELIA RODRIGUES LEMOS,27223876,3,2,1,,1,1,"POVOADO SAO CRISTOVAO, SN, , ZONA RURAL, 57520000",987946366
Alagoas,AL,27,Maravilha,2704609,Sertão Alagoano,1,CENTRO MUNICIPAL DE EDUCACAO INFANTIL DEYNA MARCIA ROCHA SILVA,27223884,3,1,1,,1,1,"RUA TRAVESSA NOSSA SENHORA DE FATIMA, SN, , CENTRO, 57520000",982044542
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA ESTADUAL JOSE CORREIA DA SILVA TITARA,27036731,2,1,1,,1,1,"RUA DO ANTIGO CAJUEIRO, SN, 1ª GERE, MASSAGUEIRA, 57160000",991953730
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCLEO DE EDUCACAO INFANTIL OCTAVIO TEIXEIRA,27039048,3,2,1,,1,1,"RUA RAMON LIMA, S/N, , ILHA DE SANTA RITA, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCLEO DE EDUCACAO INFANTIL REINO INFANTIL,27039072,3,2,2,,,,"FAZENDA CAIPE, , , , 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,CRECHE MUNICIPAL TANIA CAVALCANTE PLACIDO,27039080,3,2,1,,1,1,"LOTEAMENTO CATUCABA, , , BARRA NOVA, 57160000",987706312
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCLEO DE EDUCACAO INFANTIL ADELIA CAVALCANTE COSTA,27039099,3,1,1,,1,1,"RUA PREFEITO JOAO DE FARIAS LOBO, S/N, , TAPERAGUA, 57160000",988128521
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA DE 1º E 2º GRAUS PROFª Mª PETRONILA DE GOUVEIA,27039102,3,1,1,,1,1,"RUA MARINITA DE GOUVEIA, , , MASSAGUEIRA, 57160000",32607572
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA DE 1º GRAU JOSE BISPO DA SILVA,27039153,3,2,1,,1,1,"AV. CATUCABA, S/N, CENTRO, BARRA NOVA, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL ADELINA DE CARVALHO MELO,27039161,3,2,1,,1,1,"RUA ADELINA DE CARVALHO MELO, SN, POVOADO SANTA RITA, POVOADO ILHA DE SANTA RITA, 57160000",999142996
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL ANTONIO SEVERO,27039170,3,2,2,,,,"SITIO SACO, , , , 57160000",32632687
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL D MARIA DE ARAUJO LOBO,27039188,3,1,1,,1,1,"RUA BECO DA BARRA, S/N, , TAPERAGUA, 57160000",32631622
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL DR PEDRO NOLASCO,27039218,3,2,2,,,,"FAZENDA GURGANEMA, , , , 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL DR SILVERIO JORGE,27039226,3,2,2,,,,"AVENIDA BENEDITO AGNELO DE LIMA, 135, , POVOADO PEDRAS, 57160000",993329816
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL PROFESSOR HAMILTON GOUVEIA LEMOS,27039250,3,2,1,,1,1,"RUA ADAULTO LIMA, SN, , MASSAGUEIRA, 57160000",991044519
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL PADRE CICERO,27039269,3,2,2,,,,"FAZENDA GALHOFA, , , , 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL GILCELANDIA,27039277,3,2,2,,,,"FAZENDA GILCELANDIA, , , , 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL JOAQUIM GAMA FILHO,27039285,3,2,1,,1,1,"POVOADO TUQUANDUBA, S/N, ZONA RURAL, , 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL MANOEL MESSIAS DOS SANTOS,27039293,3,1,1,,1,1,"RUA SALVADOR - LOTEAMENTO LUAR DO FRANCES, S/N, , PRAIA DO FRANCES, 57160000",988714705
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL JONAS DE OLIVEIRA PINTO,27039307,3,2,1,,1,1,"POVOADO RIACHO VELHO, SN, , ZONA RURAL, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL PROFESSORA LUCAS,27039323,3,2,1,,1,1,"RUA JOAO DE DEUS, S/N, , POVOADO MALHADAS, 57160000",996680283
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL ALTINA RIBEIRO TOLEDO,27039331,3,1,1,,1,1,"VILA ALTINA, S/N, , TAPERAGUA, 57160000",988743487
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL GOVERNADOR LUIZ CAVALCANTE,27039340,3,1,1,,1,3,"RODOVIA EDIVAL LEMOS, S/N, AL 215, KM 05, TAPERGUA, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL NOVA ESPERANCA,27039366,3,2,2,,,,"FAZENDA NOVA ESPERANCA, , , , 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,GRUPO ESCOLAR CLOVIS TOLEDO DE ALBUQUERQUE,27039382,3,2,2,,,,"FAZENDA RIO BRANCO, SN, , FAZENDA, 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,GRUPO MUNICIPAL AURORA DE ARAUJO TENORIO,27039390,3,2,2,,,,"FAZENDA HORIZONTE, , , , 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL PREFEITO EDIVAL LEMOS SANTOS,27039404,3,1,1,,1,1,"AVENIDA SAO JOSE, S/N, , POEIRA, 57160000",32631914
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA ESTADUAL DEODORO DA FONSECA,27039412,2,1,1,,1,1,"PRACA PEDRO PAULINO, SN, 1ªGERE, CENTRO, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL SAO JOSE,27039420,3,2,2,,,,"SITIO MORROS, SN, , RURAL, 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL JOAO DE FARIAS LOBO,27039439,3,2,2,,,,"RONCADOR DE BAIXO, SN, , , 57160000",32632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL DAMASO JOSE DE AMORIM,27039447,3,2,2,,,,"FAZENDA SAO VICENTE II, , , , 57160000",32632687
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL HOSANO PINTO DAMASO,27039455,3,2,2,,,,"FAZENDA SAO VICENTE I, , , , 57160000",33632708
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL JOAO BATISTA VASCONCELOS,27039463,3,2,2,,,,"POVOADO GRAVATAI, , , , 57160000",993136544
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL MAJOR ALFREDO TENORIO LINS,27039471,3,2,2,,,,"FAZENDA CAIPE, SN, , , 57160000",32632687
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL PROFESSORA ELEUZA GALVAO RODAS,27039480,3,1,1,,1,1,"RUA ARTHUR PAIVA REGO, S/Nº, , CENTRO, 57160000",988816252
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL LIDIA RODRIGUES DE OLIVEIRA,27039501,3,2,1,,1,1,"RUA ERALDO LEITE, S/N, , MASSAGUEIRA BAIXO, 57160000",32607592
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCLEO DE EDUCACAO INFANTIL SONHO FELIZ,27039510,3,1,1,,1,3,"RUA TENENTE JOSE TOME, SN, , CENTRO, 57160000",988338474
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL CARLOS AVELINO DA SILVA,27053695,3,1,1,,1,1,"CONJUNTO MARIA GISLENE MATHEUS, S/N, , , 57160000",994441992
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCELO DE EDUCACAO INFANTIL MARIA IRENE DA SILVA,27053750,3,2,1,,1,1,"RESIDENCIAL DENISON AMORIM, S/N, , POVOADO PEDRAS, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,CRECHE MUNICIPAL MARIA DO SOCORRO ALVES SANTOS,27053962,3,1,1,,1,1,"CONJUNTO RESIDENCIAL TERRA DA ESPERANCA, S/N, , CARMO, 57160000",994247780
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL DR CLAUDIO ROBERTO DA COSTA SANTOS,27054039,3,1,1,,1,1,"AVENIDA BENEDITO AGNELO DE LIMA, S/N, , PEDRAS, 57160000",991879618
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,CRECHE MUNICIPAL MANOEL PEDRO NETO,27054993,3,2,1,,1,1,"RUA JOAO DE DEUS, S/N, , POVOADO MALHADAS, 57160000",993329816
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL EVERALDO PEREIRA LOPES,27055426,3,2,1,,1,1,"POVOADO MUCURI, S N, , POVOADO MUCURI, 57160000",991945157
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,CEMEI MARIA JOSE ROCHA DA SILVA,27056201,3,2,1,,1,1,"AVENIDA NOSSA SENHORA DA CONCECAO, S/N, , MASSAGUEIRA, 57160000",981202394
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL IZAURA ALMEIDA DOS SANTOS,27216934,3,2,2,,,,"RUA DA PALHA, S/N, , SITIO BURRACO, 57160000",32632687
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL ANTONIO CABRAL TOLEDO,27216942,3,2,2,,,,"FAZENDA CHARLES, , USINA SUMAUMA, , 57160000",32632687
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCLEO DE EDUCACAO INFANTIL CRIANCA FELIZ,27217582,3,2,1,,1,1,"TRAVESSA JOSE GONCALVES, S/N, , MASSAGUEIRA, 57160000",991170933
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,NUCLEO DE EDUCACAO INFANTIL BENVINDA PAU FERRO,27217612,3,2,2,,,,"POVOADO MUCURI, , , POVOADO MUCURI, 57160000",
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,IFAL - CAMPUS MARECHAL DEODORO,27219640,1,1,1,,1,1,"RUA LOURIVAL ALFREDO, 176, , POEIRA, 57160000",21266382
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL MANOEL GONCALVES SOBRINHO,27224198,3,2,2,,,,"POVOADO RIBEIRA, , , , 57160000",32632687
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA MUNICIPAL DR JOVINIANO DE ALMEIDA RODAS,27225550,3,1,1,,1,1,"RUA SAO PEDRO, S/N, , BARRO VERMELHO, 57160000",993951548
Alagoas,AL,27,Marechal Deodoro,2704708,Leste Alagoano,3,ESCOLA ESTADUAL ROSA MARIA PAULINO DA FONSECA,27354024,2,1,1,,1,1,"AVENIDA SAO JOSE, SN, , POEIRA, 57160000",
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA DO PERPETUO SOCORRO,27013162,3,1,1,,1,1,"RUA PROFESSOR MANOEL MIGUEL DA SILVA, S/N, , JOSE TEIXEIRA DO NASCIMENTO, 57670000",
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL MILITAO RAMOS,27013189,3,2,1,,1,1,"POVOADO LAJEDO, 0, , ZONA RURAL, 57670000",998327227
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA LEOPOLDINA DE OLIVEIRA MESSIAS,27013260,3,2,1,,1,1,"SITIO BAIXA DE AREIA, 0, , ZONA RURAL, 57670000",998327227
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA MIGUEL VICENTE DA SILVA,27013308,3,2,1,,1,1,"SITIO MATAO DO MEIO, 0, , ZONA RURAL, 57670000",998327227
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA AMANCIO RODRIGUES RAMOS,27013316,3,2,1,27013189,1,1,"SITIO ANTONIO GOMES, 0, , ZONA RURAL, 57670000",998327227
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO BONFIM,27013375,3,1,1,,1,1,"RUA TERCILIA BONFIM, S/N, , CENTRO, 57670000",996139826
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA D PEDRO I,27013391,3,1,1,,1,1,"RUA JOSE SAPUCAIA, SN, , CENTRO, 57670000",996150074
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA ESTADUAL ODETE BONFIM,27013405,2,1,1,,1,1,"RUA ESTUDANTE ERICO MENTASTI, SN, , CENTRO, 57670000",999610793
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFª EURIDES COSTA,27013413,3,2,1,,1,1,"POVOADO MATA VERDE, 0, , ZONA RURAL, 57670000",
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL PEREIRA DA GAMA,27013456,3,2,1,27013189,1,1,"SITIO TAMANDUA, 0, , ZONA RURAL, 57670000",32701196
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,PRE- ESCOLAR MARIA JOSE CALHEIROS,27013464,3,1,1,,1,1,"RUA JOSE SAPUCAIA, 2, , CENTRO, 57670000",999297552
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,PRE- ESCOLAR PROF JOSE MEDEIROS,27013472,3,2,1,27013413,1,3,"POVOADO MATA VERDE, 0, , ZONA RURAL, 57670000",
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROF ALAIDE LOPES BARBOSA,27013480,3,2,1,27013189,1,1,"SITIO MATAO DO MEIO, 0, , ZONA RURAL, 57670000",998327227
Alagoas,AL,27,Maribondo,2704807,Agreste Alagoano,2,CRECHE CASULO MARIA PAES DE BRITO,27214133,3,1,1,27013162,1,1,"RUA GERALDO PEREIRA DE MELO, SN, , CENTRO, 57670000",999486686
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL PROFº ORLANDO LINS,27013499,3,1,1,,0,,"RUA JORGE DE LIMA, S/N, , CENTRO, 57730000",
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA ESTADUAL PROFESSOR SILVERIO LINS,27013502,2,1,1,,1,1,"PRACA CRISTO REDENTOR, SN, PREDIO, CENTRO, 57730000",32045310
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL ABEL DE OLIVEIRA NASCIMENTO,27013545,3,2,2,,,,"MAR VERMELHO, , , , 57730000",32045249
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL PAULO JOSE BRANDAO,27013596,3,2,2,,,,"MAR VERMELHO, , , , 57730000",
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL AUREA BARBOSA CABRAL DE MELO,27013618,3,2,2,,,,"SITIO GOIABEIRA, , , , 57730000",32045249
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL GUEDES DE MIRANDA,27013626,3,2,2,,,,"SITIO VEADOS, , , ZONA RURAL, 57730000",
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL JOSE BERNARDO VIEIRA,27013650,3,1,1,,1,1,"RUA VER. AUREA BARBOSA CABRAL DE MELO, S/N, , CONJ. MARGARIDA PROCOPIO, 57730000",993919331
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL ROLDAO SAMPAIO DE SOUZA,27013669,3,2,1,,1,1,"POVOADO LAMEIRO, , , ZONA RURAL, 57730000",991718848
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL JOSE GUEDES DE ATAIDE,27013685,3,2,2,,,,"SITIO FERREIROS, , , , 57730000",
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,CENTRO EDUCACIONAL INFANTIL NOSSA SENHORA DA CONCEICAO,27224805,3,1,1,,1,1,"AVENIDA OSCAR FONTES DE LIMA, , CONJ PADRE CICERO, , 57730000",
Alagoas,AL,27,Mar Vermelho,2704906,Agreste Alagoano,2,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA ODETE LOPES DE ALMEIDA,27224902,3,1,1,,1,1,"RUA JORGE DE LIMA, S/N, , CENTRO, 57730000",
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA ESTADUAL GENTIL DE ALBUQUERQUE MALTA,27002020,2,1,1,,1,1,"RUA SINVAL DE ALBUQUERQUE MALTA, 134, , BONSUCESSO, 57540000",
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA POCO BRANCO,27002055,3,2,1,,1,1,"POVOADO POCO BRANCO, SN, , ZONA RURAL, 57540000",988719035
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA ESTADUAL SANTA CRUZ DO DESERTO,27002063,2,2,1,,1,1,"RUA DO COMERCIO, SN, ZONA RURAL, POVOADO DE SANTA CRUZ DO DESERTO, 57540000",996406260
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANGICAL,27002098,3,2,1,,1,1,"POVOADO ANGICAL, SN, , ZONA RURAL, 57540000",988719035
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA BELO HORIZONTE,27002136,3,2,1,,1,1,"POVOADO BELO HORIZONTE, SN, , ZONA RURAL, 57540000",999676513
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA CAPIM ACU,27002160,3,2,1,,1,1,"POVOADO CAPIM ACU, SN, , ZONA RURAL, 57540000",981376235
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA CRISPIM,27002179,3,2,1,,1,1,"POVOADO CRISPIM, SN, , ZONA RURAL, 57540000",981376235
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR ARTUR DE ARAUJO JORGE,27002187,3,2,1,,1,1,"POVOADO CARAIBAS, SN, , ZONA RURAL, 57540000",999593864
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA JABURU,27002276,3,2,1,,1,1,"POVOADO JABURU, SN, , ZONA RURAL, 57540000",988719035
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA LAGOA DE SANTA CRUZ,27002322,3,2,1,,1,1,"POVOADO LAGOA DE SANTA CRUZ, SN, , ZONA RURAL, 57540000",999593864
Alagoas,AL,27,Mata Grande,2705002,Sertão Alagoano,1,ESCOLA MUNICIPAL DE EDUCACAO BASICA MARECHAL CANDIDO RONDON,27002357,3,2,1,,1,1,"POVOADO BARRIGUDA, SN, , ZONA RURAL, 57540000",999593864
